TimeUS,AccX,AccY,AccZ,GyrX,GyrY,GyrZ,VN,VE,VD,V_horiz_m_s,V_3D_m_s,KE_horiz_J,KE_3D_J
43726345,-0.3262237,-0.7022184,-9.832381,0.005299575,-0.001787296,1.670622e-05,-0.01378132,1.080323,-0.06536589,1.0804108982743288,1.0823864414733928,6.974544061931903,7.00007344189547
43745922,-0.3255885,-0.6973701,-9.835702,0.005125691,-0.002003979,-2.000767e-05,-0.01427676,1.079337,-0.06500626,1.079431417666309,1.0813870719054695,6.961903808034457,6.987153045723602
43766003,-0.3329166,-0.6977158,-9.836321,0.004690122,-0.002116582,8.243427e-05,-0.01499743,1.078992,-0.06456429,1.0790962232213608,1.0810259971498415,6.957580737349364,6.982487808920009
43785887,-0.3272707,-0.6976933,-9.839899,0.004273291,-0.00232138,0.0004152561,-0.01543343,1.079062,-0.06489975,1.0791723637146964,1.0811220875348109,6.958562618868251,6.983729184729872
43805960,-0.328675,-0.7001789,-9.854164,0.004310147,-0.002306801,0.0006144299,-0.01606506,1.079384,-0.06464211,1.0795035458991338,1.0814372418194482,6.962834236012599,6.987801385264483
43826306,-0.3313612,-0.7063617,-9.84259,0.00436414,-0.001951791,0.0004072553,-0.01661935,1.077889,-0.06421213,1.078017114481687,1.079927820159551,6.9436723722146505,6.968308478108494
43845924,-0.3285581,-0.7045249,-9.841167,0.004052924,-0.001384281,0.0001488355,-0.01725731,1.076653,-0.06391176,1.0767912969361502,1.078686335420883,6.927889995515682,6.95229615608681
43866144,-0.3209014,-0.7085714,-9.837909,0.003476014,-0.001266173,0.0003303897,-0.01735631,1.07603,-0.0633335,1.0761699691019149,1.0780319729113168,6.919897269320978,6.9438637843489195
43885894,-0.3117125,-0.7021385,-9.838504,0.003348338,-0.001586966,0.000359321,-0.0176534,1.076209,-0.06321894,1.0763537774414877,1.0782087407303298,6.922261288920044,6.946141179309019
43905945,-0.3082268,-0.7037855,-9.839845,0.003222857,-0.002055543,0.0004722848,-0.01780061,1.076224,-0.06272601,1.076371199862005,1.0781973438211079,6.922485385356923,6.945994335531782
43926318,-0.3125605,-0.7079526,-9.838831,0.003037276,-0.002006366,0.0004434601,-0.01816371,1.074733,-0.0624609,1.0748864784943404,1.0766997286517601,6.903401126358535,6.926711776430674
43945939,-0.3096957,-0.7099287,-9.8346,0.002893521,-0.001624205,0.0002944843,-0.01840184,1.073335,-0.06165795,1.0734927339951517,1.0752619926039364,6.885510233393802,6.908225407613061
43965962,-0.3158899,-0.7038394,-9.828424,0.00284744,-0.00135181,0.0002461859,-0.01873819,1.073,-0.06119146,1.0731636034475247,1.0749067469047757,6.881288715592745,6.9036614743849105
