TimeUS,AccX,AccY,AccZ,GyrX,GyrY,GyrZ,VN,VE,VD,V_horiz_m_s,V_3D_m_s,KE_horiz_J,KE_3D_J
20858418,3.169712,-1.01986,-10.54309,-0.008128626,-0.02714076,-0.1089039,1.521124,0.0762164,-0.1846568,1.5230322265155651,1.534185548358216,13.859772298954633,14.063508648327419
20878476,2.699844,-1.011201,-9.949701,-0.01477526,-0.03248004,-0.1051173,1.595789,0.09480324,-0.1702395,1.5986025731355173,1.6076416498074897,15.269292866342095,15.442457253319589
20898440,2.623021,-0.8627555,-9.703165,-0.01545819,-0.0343268,-0.09895245,1.628123,0.08158063,-0.1516982,1.6301656057959868,1.637208675216277,15.878203416363176,16.015702171065534
20918523,2.205008,-0.8319857,-10.249,-0.004782526,-0.0316446,-0.0883211,1.690827,0.08052633,-0.1977576,1.6927434636566372,1.7042559966478126,17.120648091669807,17.35431880010742
20938871,1.158898,-0.7795368,-9.736523,0.007995406,-0.02942894,-0.04973798,1.708152,0.08717213,-0.1756639,1.7103748815253152,1.719371990325522,17.479158856232598,17.663534245667783
20958450,0.9437965,-1.50373,-10.64875,0.02073458,-0.03717367,0.0170503,1.734506,0.06325684,-0.2053821,1.7356590943623653,1.7477683767717036,17.999762138760644,18.251798435588093
20978511,0.6312002,-0.6102608,-8.977833,0.005375332,-0.02549564,0.1212968,1.782188,0.06345683,-0.1789753,1.7833173684506214,1.7922759259187016,19.001819498790454,19.19321164290074
20998678,3.062162,-0.4297818,-10.71679,0.02142212,0.0164735,0.2166639,1.876344,0.09787603,-0.2055112,1.8788950272925204,1.8901008906695962,21.093222978417753,21.345576227037252
21018501,2.307479,-1.224626,-9.391852,0.02482823,0.03597637,0.250995,1.900896,0.08730722,-0.147846,1.9028999325976466,1.908634745884117,21.63564321704376,21.766247394346866
21038874,3.254344,-0.06331675,-11.04717,0.01094884,0.06669788,0.2357893,2.001671,0.1058977,-0.2278503,2.004470282919228,2.017378713657002,24.006959162760083,24.317155824040366
21058479,1.592289,-0.6641209,-8.655549,0.02559262,0.05566819,0.1860566,1.994403,0.0916473,-0.1377461,1.9965075892683928,2.001253742550279,23.816604260187578,23.929973838877206
21078559,2.315511,-0.9090517,-11.20321,0.005125966,0.07348293,0.1226368,2.079664,0.1336999,-0.1694027,2.08395729710472,2.0908312440087795,25.948696146532164,26.12016236326672
21098478,0.6245484,-0.4011903,-10.28567,-0.005008272,0.02607594,0.04560684,2.056692,0.09757503,-0.1794246,2.0590053106642294,2.066808180850042,25.331029644327412,25.523383937161242
21118436,0.6072209,-0.2650551,-10.4223,-0.02228591,0.06496624,-0.01836861,2.104658,0.1424946,-0.179064,2.1094762402058858,2.117062569715208,26.588092797759128,26.779674696432732
21138872,0.7045741,-0.9630153,-9.67139,0.008830559,0.07833864,-0.06209539,2.121969,0.09917571,-0.2063058,2.1242853523985437,2.13427981800153,26.96271484402965,27.21702329063364
21158671,1.005597,-0.7890767,-10.29719,-0.00410544,0.0435591,-0.0674564,2.173819,0.1290584,-0.2310254,2.1776466920443176,2.1898670851941495,28.33431706434506,28.653219158629902
21178470,1.622727,-1.135987,-9.320575,-0.01967552,0.01578063,-0.05762446,2.189314,0.1024331,-0.2092912,2.19170899769372,2.20167916304103,28.701440275165368,28.963162043390074
21198459,2.230593,-0.3392953,-10.02025,-0.0363683,-0.007930381,-0.07516418,2.276695,0.1263497,-0.2019687,2.2801983180668937,2.289125537294707,31.065843609047665,31.30957195983131
21218505,1.693251,-0.4745662,-10.57501,-0.02924006,-0.03533588,-0.1181942,2.308256,0.1226402,-0.3077613,2.3115117088589536,2.331909817718029,31.92494112164744,32.490875302869135
21238853,0.8928446,-1.370965,-11.97132,-0.008917402,-0.08318099,-0.1628027,2.285474,0.1086549,-0.2601336,2.2880553515966366,2.3027954276962963,31.2803038195208,31.684629021368334
21258424,-0.05613364,-0.5151696,-8.526087,-0.03396616,-0.08988305,-0.1902473,2.325139,0.130673,-0.2356125,2.3288080217677884,2.3406964887413855,32.40449714344375,32.73618881312735
21278544,1.442199,-1.379148,-10.35966,-0.03478014,-0.05471795,-0.209472,2.340891,0.1361976,-0.2496463,2.344849773466684,2.3581017228335277,32.852464749257386,33.224846318001944
21298475,0.8787723,-0.7544939,-9.404073,-0.05029047,-0.04779645,-0.2390815,2.391563,0.08236317,-0.2554171,2.3929808345955155,2.406573325231097,34.21498471658016,34.604781139040306
21318656,1.093809,-1.502372,-10.50669,-0.03754876,0.002024302,-0.2898243,2.409404,0.05479155,-0.2377907,2.410026918764063,2.4217295815540374,34.70417275127523,35.04202564288901
21338839,0.5226337,-1.111576,-9.115376,-0.004362629,0.02088243,-0.3157053,2.46016,0.07626899,-0.2562289,2.4613419478885135,2.474642890121892,36.19777000200284,36.59004816594421
21358418,1.660479,-1.577961,-10.53286,0.04359947,0.04161552,-0.3257968,2.473625,0.06389804,-0.2228526,2.4744501611753758,2.4844651097303827,36.584349010841535,36.881087116768924
21378537,0.8945066,-1.645145,-11.02799,0.02059198,0.03883962,-0.317324,2.479802,0.06066341,-0.3212597,2.480543893688807,2.501260842727307,36.76476060088804,37.38142717508148
21398478,1.066439,-1.180663,-9.865119,0.004618416,0.06100024,-0.2911245,2.513932,-0.001768398,-0.2923234,2.5139326219800497,2.5308714305636006,37.76114693643653,38.271728433307196
21418447,1.288942,-2.182399,-10.26051,0.006757808,0.06304997,-0.259422,2.573206,-0.00404745,-0.2285261,2.5732091831577746,2.58333692705166,39.56289786421782,39.87493733004556
21438837,1.283856,-1.538251,-7.510777,-0.0334255,0.02373249,-0.1981183,2.606059,-0.04398308,-0.2149495,2.606430130045171,2.61527843839954,40.59103118627354,40.86709582938629
21458495,1.261863,-0.4787126,-10.18651,-0.04314471,-0.02659063,-0.1541442,2.575598,-0.01349293,-0.3087159,2.5756333428428793,2.594068739196553,39.63747552266481,40.20692592646884
21478747,0.03342016,-1.264989,-9.817223,-0.01288246,-0.1145268,-0.1316637,2.570936,-0.0326799,-0.2276629,2.571143693370717,2.5812032635955697,39.499409854461064,39.809096470778606
21498470,0.3165231,-0.352508,-9.935265,-0.01601751,-0.1130728,-0.1379287,2.637634,0.01377287,-0.3416647,2.637669958486853,2.659706295275876,41.56988428917661,42.2673745233525
21518444,0.4196076,-1.732003,-10.72842,0.04333442,-0.1263405,-0.1796324,2.629215,-0.05194349,-0.3089855,2.629728054833499,2.6478182871165137,41.319931113210814,41.89037654749205
21538877,-0.1981301,-0.5102879,-8.637669,0.0314244,-0.09843881,-0.2168182,2.628464,-0.03695236,-0.2850592,2.6287237352383706,2.6441344942552014,41.288376145328286,41.7738971616685
21558485,1.032466,-1.618865,-9.048307,0.037874,-0.01613426,-0.2614108,2.670634,-0.05461114,-0.2395484,2.6711923065492873,2.681911962483232,42.633228322944404,42.9760943527012
21578469,0.7506084,-1.485533,-10.53838,0.01225349,0.02423691,-0.2891218,2.688737,-0.05664342,-0.2419237,2.6893335851467546,2.7001929947357444,43.21427791488482,43.563977197699415
21598418,1.019202,-1.450387,-9.266759,-0.01201868,0.0635232,-0.2819229,2.714788,-0.1007264,-0.2226511,2.7166559761222913,2.7257647009476385,44.09681266329073,44.393014399469706
21618438,0.9989076,-1.384649,-10.37895,-0.01364369,0.04727611,-0.2448705,2.711509,-0.1474993,-0.3169133,2.715517832860151,2.733947903727937,44.0598716759744,44.659965063282826
21639085,0.7614412,-1.129642,-11.4107,-0.03834854,0.009425398,-0.2030628,2.747713,-0.1241766,-0.3130076,2.7505175073713963,2.768270275102184,45.20294568618044,45.788338888185564
21658442,0.1907398,-1.066475,-9.156413,-0.08638861,-0.01863723,-0.1700316,2.746846,-0.1244557,-0.2655567,2.7496640101980625,2.7624576973943658,45.17489670964648,45.59625586611295
21678501,0.3841339,-1.186137,-9.564187,-0.07614321,-0.04272274,-0.1674574,2.746132,-0.1651822,-0.2944413,2.7510954401148715,2.76680714900163,45.221943570709506,45.739950253605
21698426,-0.3848767,-0.9433277,-8.700123,-0.06180196,-0.05555861,-0.1759905,2.739786,-0.1418322,-0.2137295,2.743454701421702,2.7517674316560785,44.971098600048215,45.24403838759047
21718529,0.1876957,-1.408409,-10.28486,-0.02386881,-0.01632687,-0.1931931,2.774146,-0.1337321,-0.2829592,2.777367513291392,2.7917442957318013,46.0897775657213,46.568171371187525
21738846,-0.145021,-0.9953302,-10.10324,0.01221427,-0.02048653,-0.1911776,2.752463,-0.1762327,-0.2658877,2.7580990792424935,2.7708855624023125,45.452485422236784,45.874895629579235
21758429,-0.4418741,-1.355488,-10.25721,0.003530364,0.00610529,-0.1676556,2.753095,-0.1793844,-0.2803414,2.758932917268624,2.7731394019310174,45.47997228088044,45.94955530169036
21778466,-0.3252845,-0.9067395,-9.432001,0.02081143,0.02295146,-0.1222132,2.756564,-0.1678744,-0.3185377,2.7616710340428603,2.7799807852919867,45.570290729121375,46.176551670391085
21798652,-0.3369378,-0.951162,-11.18439,0.04488833,0.01779275,-0.07940596,2.747267,-0.1753646,-0.3171018,2.7528582804463726,2.7710615770468543,45.2799165555274,45.880724026117754
21818460,-0.4637764,-1.074679,-9.706644,0.0196132,0.01080457,-0.04174137,2.742715,-0.200261,-0.3411887,2.7500163707414544,2.7711008224807863,45.18647548509235,45.88202361591329
21838842,-0.4416483,-0.432381,-9.27564,-0.008065933,-0.00813443,-0.01298095,2.733418,-0.1683561,-0.2621893,2.738597768773503,2.7511199479785864,44.81200849130897,45.222749284790055
21858453,-0.2510998,0.002806806,-10.17706,0.011934,0.01660122,-0.00368948,2.692075,-0.1851844,-0.3491388,2.698436782218246,2.720929798670631,43.507327379079456,44.23566734153046
21878532,-0.7283242,-0.7078152,-10.13454,0.009437104,0.0376312,0.002054656,2.709521,-0.1433217,-0.4207867,2.7133088948978683,2.7457433612828384,43.98821982581305,45.04616197102195
21898437,-0.5361699,-0.3544379,-11.39893,-0.001105602,0.04276294,0.005265793,2.687877,-0.1537204,-0.324798,2.692269066884876,2.711790270155338,43.30866855281833,43.93899365412223
