TimeUS,AccX,AccY,AccZ,GyrX,GyrY,GyrZ,VN,VE,VD,V_horiz_m_s,V_3D_m_s,KE_horiz_J,KE_3D_J
23961700,0.338493,-0.3300763,-9.836839,0.0241845,0.01198102,0.2204468,0.0936067,0.152188,-0.0783662,0.17867121096833144,0.19510167331760636,0.19074232473261774,0.2274363610146967
23981761,1.408533,-0.8471352,-10.36211,-0.007360267,-0.003375082,0.273201,0.1360665,0.1471354,-0.07747797,0.20040688200610776,0.21486217487201162,0.23997343717357472,0.27584038128961713
24001736,1.586981,-0.8658487,-9.190397,-0.02848618,-0.01488506,0.309278,0.1863638,0.140431,-0.04684776,0.2333502340076821,0.23800639556208902,0.32535268197585393,0.33846608986253407
24021765,1.418571,-1.08512,-9.845771,-0.0244491,-0.01199598,0.2955998,0.2077879,0.147469,-0.06302102,0.25479975931584,0.2624777444075028,0.3879144311507746,0.411645033697771
24042408,0.8835659,-0.9144422,-9.792138,-0.01128882,0.004498573,0.2425052,0.2282214,0.1387874,-0.07608639,0.2671084982113448,0.2777338448226145,0.4262980251549019,0.4608881291457138
24061728,0.7271144,-1.271286,-9.965983,0.008539223,0.0108255,0.1814465,0.2420199,0.1393668,-0.05382156,0.2792789589966455,0.28441782162706264,0.4660305032060437,0.4833386461230246
24081773,0.6903951,-1.080702,-9.804795,0.02076885,0.02128511,0.1357229,0.2677042,0.1356443,-0.06307029,0.3001081718649627,0.3066639468552084,0.5381378660502766,0.5619055883973642
24101747,0.7610321,-1.006515,-10.12093,0.03126562,0.02749091,0.1015168,0.2822459,0.1051851,-0.04868597,0.30120865413998316,0.3051179722724653,0.5420917536396994,0.5562544375968739
24121743,0.8353386,-0.636648,-10.39896,0.01544708,0.02396931,0.07476756,0.3153876,0.1550564,-0.08095942,0.3514424923294279,0.36064699236435677,0.737983156852952,0.777145862281202
24142139,0.583917,-0.2411154,-9.234953,0.01710276,0.01824558,0.05038426,0.3219418,0.1544254,-0.04094556,0.3570626370154122,0.3594026511256054,0.7617750173455899,0.7717923371757788
24161727,0.7616487,-0.5474237,-10.35039,0.02915437,0.01556048,0.03203556,0.3538832,0.16298,-0.08398832,0.3896098043456299,0.398559703857104,0.9069799028623841,0.949127779293508
24181776,0.5120211,-0.6448318,-9.558852,0.01244186,0.007107917,0.01882148,0.3707171,0.1672265,-0.05178074,0.4066889112511675,0.40997209120817923,0.9882403264445935,1.0042607655284055
24201935,0.456241,-0.7404198,-10.26273,0.01457218,-0.0007026042,0.007110851,0.3689557,0.1684669,-0.05590995,0.4055975899313259,0.40943293402839803,0.9829436946246475,1.0016210816159377
24221784,0.6118402,-1.111477,-10.12254,-0.003565924,-0.01041156,0.01358027,0.4202567,0.1552803,-0.09610131,0.4480264115685369,0.45821733625725697,1.1993478011413055,1.254529685299009
24242152,1.091686,-0.6346071,-9.82755,-0.022474,-0.01783703,0.03476799,0.432237,0.1511532,-0.03128816,0.4579040445761972,0.45897174531274315,1.252814781384459,1.2586640013976678
24261740,0.756086,-0.4306585,-9.597011,-0.002871818,-0.0043878,0.05488329,0.4430979,0.1818197,-0.06042061,0.47895109592994983,0.4827471412709474,1.3706300599476875,1.3924426943715005
