TimeUS,GyrX,GyrY,GyrZ,AccX,AccY,AccZ
15998488,0.00227846,-0.0009891146,0.0002643942,-0.3863826,-0.7601762,-9.824335
16018482,0.002128162,-0.0006753352,0.0004253928,-0.3923414,-0.7575749,-9.831848
16039060,0.002089367,-0.0006609469,0.0004893334,-0.401664,-0.7614836,-9.830872
16058432,0.002274534,-0.0005675385,0.0003157068,-0.4118332,-0.7587833,-9.841047
16078458,0.002513895,-0.0004365449,0.0003444656,-0.4061094,-0.7566639,-9.837394
16098475,0.002441411,-0.0001183876,0.0002766202,-0.4059892,-0.7561201,-9.844408
16118499,0.002108861,0.0001903901,0.0002211894,-0.4080695,-0.759261,-9.828302
16138852,0.001817628,0.0004912119,0.0002002859,-0.4079878,-0.7621346,-9.827402
16158437,0.001421693,0.0008383667,0.0001815664,-0.4023406,-0.7682182,-9.826084
16178537,0.001165609,0.001126143,-8.486172e-05,-0.397112,-0.7743126,-9.828958
16198646,0.001076269,0.001048316,-0.0003758127,-0.3933515,-0.7722949,-9.835921
16218433,0.0009536975,0.0009777849,-0.0004526295,-0.3897592,-0.766054,-9.843083
16238906,0.001325978,0.0004443802,-0.0003980468,-0.3954197,-0.7678673,-9.839248
16258516,0.001569205,0.0002521143,-0.0002920837,-0.3949248,-0.7696172,-9.832767
16278511,0.001786798,0.000254869,-0.0003222194,-0.3930422,-0.7657074,-9.834548
16298417,0.001905767,0.0005434326,-0.0003754532,-0.4019414,-0.7606512,-9.835899
16318464,0.002006137,0.0008852984,-0.0003192101,-0.3989789,-0.7624359,-9.829499
16338909,0.002210026,0.001011939,-0.0003445302,-0.4029101,-0.7590603,-9.825798
16358649,0.002382154,0.0007684027,-0.0005455419,-0.403703,-0.7553318,-9.838726
16378515,0.002142054,0.00059824,-0.0005372925,-0.4031297,-0.7659183,-9.839424
16398433,0.001839576,-0.0001428403,-0.0005531888,-0.3972111,-0.7705772,-9.832167
16418528,0.001729597,-0.0007706722,-0.0004882848,-0.3949513,-0.7704886,-9.836528
16438853,0.001799108,-0.0008722088,-0.0001756815,-0.4024293,-0.7663326,-9.840745
16458426,0.001850479,-0.0005885362,0.000126919,-0.4093727,-0.7668577,-9.828153
16478501,0.00178654,3.856726e-05,0.0001028749,-0.4081563,-0.7688898,-9.828151
16498518,0.001917933,0.0003622831,0.0002084326,-0.4105968,-0.766744,-9.839925
16518671,0.002163707,0.0007533124,9.642102e-05,-0.410329,-0.763247,-9.834994
16538852,0.001778897,0.001012387,8.836989e-05,-0.393468,-0.7626095,-9.831005
16558425,0.001518862,0.001196288,0.0001375703,-0.3931326,-0.765331,-9.836307
16578504,0.001319839,0.0012525,8.385807e-05,-0.3989887,-0.7681692,-9.841754
16598488,0.001234628,0.0007795211,-5.796696e-05,-0.3975039,-0.7666552,-9.832773
16618460,0.001533081,7.454108e-06,-2.654607e-05,-0.4022907,-0.7669271,-9.82592
16638880,0.001778414,-0.0002067054,1.983577e-05,-0.3927062,-0.7658262,-9.820084
16658501,0.001854732,-0.000128493,-5.656009e-05,-0.3966329,-0.7631518,-9.834165
16678781,0.001697535,-0.0005638608,-2.842287e-05,-0.4004926,-0.7637193,-9.842916
16698424,0.001664195,-0.0008011659,-9.216607e-06,-0.4029219,-0.7625998,-9.840243
16718463,0.001781615,-0.0008474797,0.0001514595,-0.4038027,-0.7596568,-9.837142
16738894,0.002230728,-0.0009675305,0.0002111623,-0.4023916,-0.7615796,-9.842991
16758485,0.00273302,-0.000711408,0.0002902062,-0.3956368,-0.7641504,-9.847398
16778544,0.002879239,-0.0005179409,0.0003513414,-0.4006068,-0.7607118,-9.841309
16798435,0.002748491,2.133581e-05,0.0001518932,-0.3994023,-0.7573745,-9.824613
16818478,0.00230311,0.0001428509,-8.899769e-05,-0.3991149,-0.7592873,-9.827395
16839087,0.001971782,7.865916e-05,-0.000155735,-0.4003389,-0.7650204,-9.828157
16858434,0.001731436,9.600316e-06,-0.0001160645,-0.4082934,-0.7642512,-9.8283
16878499,0.001999704,-6.232785e-05,0.000163846,-0.4034533,-0.7623498,-9.829198
16898493,0.002166613,-0.0001561086,0.0002644454,-0.4007958,-0.7656155,-9.832805
16918500,0.002229408,0.0002856257,0.0003081705,-0.3893512,-0.7685482,-9.831747
16938842,0.002111759,0.0005439488,0.0002754212,-0.3913529,-0.7678918,-9.819469
16958484,0.001698582,0.0009215028,0.0003498588,-0.4070812,-0.7663446,-9.820476
