TimeUS,Roll,Pitch,Yaw,VN,VE,VD
29965294,2.58,0.44,359.94,0.1039499,0.5069359,-0.3793399
29985325,2.58,0.44,359.94,0.103783,0.5080879,-0.3792759
30005340,2.58,0.44,359.94,0.1034572,0.5096524,-0.3791572
30025319,2.58,0.44,359.94,0.1031197,0.5104747,-0.3785312
30045363,2.58,0.44,359.94,0.1029879,0.5112637,-0.3777616
30065330,2.58,0.44,359.94,0.102859,0.5122011,-0.3773152
30085295,2.58,0.44,359.94,0.1025211,0.5135691,-0.3770779
30105306,2.58,0.44,359.94,0.1024026,0.5149592,-0.3770456
30125310,2.59,0.44,359.94,0.1021546,0.515767,-0.3768217
30145325,2.59,0.44,359.94,0.1021603,0.5164765,-0.3763645
30165293,2.59,0.44,359.94,0.1022042,0.5176754,-0.3758622
30185353,2.59,0.44,359.94,0.1018247,0.5191265,-0.3755124
30205361,2.59,0.44,359.94,0.1023302,0.5208626,-0.3758571
30225338,2.6,0.44,359.94,0.1020691,0.5211832,-0.3751609
30245293,2.6,0.44,359.94,0.101612,0.5221356,-0.3749303
30265323,2.59,0.44,359.94,0.1015646,0.5233138,-0.3746646
30285359,2.6,0.44,359.94,0.1012803,0.5247244,-0.3743956
30305343,2.59,0.45,359.94,0.1012967,0.5266005,-0.3742851
30325345,2.59,0.45,359.94,0.101213,0.5273034,-0.3732793
30345296,2.59,0.45,359.94,0.1008051,0.5285299,-0.372432
30365317,2.59,0.45,359.94,0.100656,0.5298972,-0.3721228
30385289,2.6,0.45,359.94,0.1005569,0.531411,-0.3715787
30405371,2.6,0.46,359.94,0.0999786,0.5332071,-0.3716481
30425287,2.6,0.46,359.94,0.09987187,0.5341766,-0.3709741
30445326,2.6,0.46,359.94,0.1001588,0.5352269,-0.3701771
30465296,2.6,0.45,359.94,0.1002709,0.5363869,-0.3693586
30485288,2.6,0.45,359.94,0.09997129,0.5380055,-0.3683979
30505361,2.6,0.45,359.94,0.1004783,0.5395902,-0.3681912
30525291,2.6,0.45,359.94,0.1006069,0.5405853,-0.3669959
30545324,2.6,0.44,359.94,0.100632,0.5418472,-0.3664389
30565290,2.6,0.44,359.94,0.1003572,0.5431864,-0.3661759
